number,comment,label
1245694007633678337,الاصابات الجديده ١٦٥ و ١٦٣ مخالطه و اثنين من الخارج ابغا افهم ليه ماتقعدون تنطقون ببيوتكم الله ياخذكم,anger
0,ياالله مَاَقرف الصين🇨🇳🇨🇳🤮🤮🤮 هِيَ جابت الكورونا,anger
0,حسبي الله ونعم الوكيل ع من اجبرنا باخذ اللقاح,anger
0,انتم كادبون هم ماتو باللقاح و ليس من الوباء خافو من الله عز و جل مادا ستقولون اليه حسبي الله و نعم الوكيل,anger
0,حسبنا الله ونعم الوكيل. يقتلون الناس بتجاربهم السيئة ويحملون المسؤولية للذين لم يتلقحوا بأنهم السبب ليجبروهم بطريقة أخرى على أخذ اللقاح من أجل حماية الكبار في السن. ويتكتمون على الوفيات والمضاعفات بسبب اللقاح بين كل الأعمار,anger
0,اللقاح هو المتسبب في التحورات و هادا شي طبيعي جدا أوقفو التطعيم الفاشل و كفاكم تخويفا للعالم و صرف نظرهم عن قضايا أهم من هذه السخافة,anger
1466128304268722177,صاحب هذا الحساب يكره المتحوّر الجديد لفيروس كورونا 😡,anger
1274325702255443968,واضح جداً ان الشعب منزعج من الحظر اكثر من كورونا .. بل يبدو ان لا مشكلة لديهم مع كورونا اساساً ..!!,anger
1252358626896830466,لا خلاص انا زعلت من كورونا صدق زعلت ومره زعلت,anger
1316827343676149760,صايرة أحل الواجب وأنسى أرفعه عالبلاك بورد 💔، منك لله يا كورونا ..,anger
1467155845993611266,الله ياخذ كورونا اللي ماخلّت فينا صحة 😥,anger
1465467703511203844,وش العذر مايفتحون الوظايف كورونا ماعاد فيه طفشنا من جلسة البيت 😡 😠 😠 😠 #الوظايف_التعليميه,anger
1277728105734512642,الله ياخذ كورونا عاجلًا ليس آجل,anger
1437472798117666827,الناس بعد كورونا راجعين بقوة وهمجية مافي شي يخليهم يهمدون 🤬,anger
1393930210723119106,عصبت محب الي يتكلمون على لقاح كورونا خلص خوذه خلونا نعيش طبيعي قبل نرحل من الدنيا!,anger
1260479388782669827,ياجماعه انا صراحه بديت اعصب سالفة كورونا هذي لازم نشوف لها حل مو طبيعي صدق 😡,anger
1362588219553030147,حسبي الله على كورونا بكل شيء يدخل ويخرب حتى ببحث التخرج ناشب لنا ياعمي ارحممننا خلاص لا اعصب عليك,anger
1420002135266234406,الله ياخذ من كان السبب في زيادة الإصابات انا مرتزعة في بيتي من تركت شغلي و مطعمة للمرة الثانية من أيام لا كافيهات لا اسواق حدي العزايم الضرورية و التعن في بيتي,anger
1297171353171353602,معصبه من اختي الصغيره الا شويا تجي عندي وتكح وتقول احسن كورونا !!!!!!!!!!!!!,anger
1290401840501329920,يع ضغطي مرتفع من الناس الدنيا صارت اسخف واسخف مع كورونا هي كانت سخيفه بعدين كورونا خلت سخافة البشر تطلع اكثر واكثر,anger
1432452189105139713,يارب انها مو أعراض كورونا مالي خلق اواجهه,anger
1266904797686480896,على اني وحيده ودايم بالبيت الا ان ازمة كورونا صدق رفعت ضغطي خلاااص يارب تخلص,anger
1425373805682302980,امس حاجزه موعد للقاح الثاني ورحت بنفس الموعد يوم جيت طردوني قالوا خلص اللقاح وطردوا ناس كثير معي اللي استغربت منه في ناس داخله تاخذ المهم عصبت و قلت خير ان شاء الله انا حاجزه ويالله لقيت موعد قالوا مالنا دخل هذا من المركز نفس !,anger
1455766460656242693,أمي معصبه عشان جتنا كورونا وأنا منهاره ع الابرتين الي اخذتها رغم الفوبيا وبدون فايده.,anger
1352665289092198401,معصبة انه كورونا خربت علينا مسيرة سنة يلي طافت يوم عيد وطني وتحرير ان شاء الله شهر ياي يكون فيه,anger
1409962467002814464,امي معصبه تبيني اخذ اللقاح,anger
1422282215111675904,معصبه من اللي اعطتني اللقاح,anger
1421715899820748800,معصبه جداً جداً جداً، صارلي ثلاث اسابيع ماخذه اللقاح وللحين ماطلع لي بتوكلنا,anger
1242812803389538304,سلامات يا ناس ايش تسوي معاكم الدولة اكثر من كذا !!,anger
1362094131946938375,مره متضايقه من كورونا اكثر من اول ما بدت,anger
0,الله ياخذ كورونا جد !! كل يوم تصدمني بأحد,anger
0,وش ذا التلميحات الخايسه! طول السنه الوضع فله توكم تفكرون على قرب رمضان!!,anger
1465262843801055232,وربي طفشنا خلاص من كورونا وانواعه وشكاله ماقول غير حسبي الله ونعم الوكيل بالصين,anger
1467828735692914697,الشرهه مو عليهم لان احنا عارفين مدى كذبهم لكن الشرهه عليكم انتم يوم تنقلون اخبار زي هذي,anger
1467829215433211904,ودي ابقس الصين,anger
1322555182337675264,من جد تحسينهم طفشوا ،مره شيء يعصب لما انتي تكونين ملتزمه وغيرك لا .. وبسببهم كورونا يزيد مايخف,anger
1467461231518887940,كذذذذذذذذاااااابين دجاااااالين وزير صحة قارة افريقا تبرأ من امويكرون من وين الموججة الرابعة,anger
1467469020307898374,اهاااا !! والمطلوب بعد الجرعه الثالثه تجي رابعه وهكذا !! بالله شوفوا لكم ناس غيرنا تلعبون عليهم خلااااص طفح الكيل منكم حسبي الله وكفى,anger
1463913047161024514,فكونا من شركم ومن اللقاحات,anger
0,حسبي الله عليك يبي يذبحنا ذا كيف يدخلون احد بدون ما يحللونه قبل ما يدخل !!!,anger
1370002636943024131,مستفزه الافتاءات اتجاه لقاح كورونا واحس الموضوع يعصب لمى احد يتكلم انه قاتل! كيف لقاح يزيد مناعتك يقتلك و مصرح من حكومتنا كيف تفكرون ي جماعة!,anger
1420364657458618371,يارب يسرها يارب يسرها ليييييش اعلى اصابات الي يعصب شنو ان في ناس فيهم كورونا ويطلعون اخخخ يقهرون,anger
1438317020584550406,سلامات مره عليكم تبون الواحد يموت كبار السن الي جاتهم كورونا وش مصيرهم ؟! مستحيل اغامر واعطي الوالده جرعتين وهي قبل جاتها كورونا غير الامراض الي معها خافو الله ي اخي,anger
1430755391764303876,ماهي قضية توبه القضيه انه اجباري يارجل دخلوها في قطع الرزق ياتطعم ياغياب !!!,anger
1274398993221595139,متى تردو على طلبي لإعتماد اللقاح من خارج المملكة؟الطلب تم استقباله من 15 يوم وللآن مافي رد واليوم مسافرة و اذا صار اي عائق هذا مسؤوليتكم راستلكم كثير وما في رد الله يرضى عليكم اقبلوه و خلصوني من هالدوخة,anger
1466338674954719236,عمي يقول انا اول من اصابني كورونا في الديره طيب فخور ليه يرضالي عليك ماتدري انه مرض وبتعدي اهلك وقرايبينك وحتى الناس الي ماتعرفهم تهور بعض الناس يقهررر يعني بالله احد يفرح بالمرض غباء,anger
